Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-1.3584375,-0.2612968023107463,-3.172463269788592,-0.0007700143237872818
-1.358125,-0.2594065933883666,-3.170577499805767,-0.0007700143237872818
-1.3578125,-0.2594065933883666,-3.168691729822942,-0.0007700143237872818
-1.3575,-0.2603516978495564,-3.165863074848704,-0.0007605632791753835
-1.3571875,-0.2594065933883666,-3.162091534883054,-0.0007700143237872818
-1.356875,-0.2594065933883666,-3.159262879908816,-0.0007605632791753835
-1.3565625,-0.2594065933883666,-3.154548454951753,-0.0007605632791753835
-1.35625,-0.2594065933883666,-3.152662684968928,-0.0007605632791753835
-1.3559375,-0.2594065933883666,-3.14983402999469,-0.000751112234563485
-1.355625,-0.2594065933883666,-3.145119605037627,-0.0007416611899515868
-1.3553125,-0.2594065933883666,-3.142290950063389,-0.000751112234563485
-1.355,-0.2594065933883666,-3.139462295089151,-0.0007416611899515868
-1.3546875,-0.2584614889271767,-3.136633640114913,-0.0007416611899515868
-1.354375,-0.2584614889271767,-3.132862100149263,-0.0007322101453396884
-1.3540625,-0.2594065933883666,-3.130033445175025,-0.0007322101453396884
-1.35375,-0.2584614889271767,-3.127204790200787,-0.0007322101453396884
-1.3534375,-0.2584614889271767,-3.122490365243724,-0.0007227591007277901
-1.353125,-0.2565712800047971,-3.120604595260899,-0.0007227591007277901
-1.3528125,-0.2565712800047971,-3.117775940286661,-0.0007227591007277901
-1.3525,-0.2556261755436072,-3.114947285312423,-0.0007227591007277901
-1.3521875,-0.2556261755436072,-3.112118630338185,-0.0007227591007277901
-1.351875,-0.2556261755436072,-3.108347090372535,-0.0007133080561158916
-1.3515625,-0.2546810710824174,-3.105518435398297,-0.0007133080561158916
-1.35125,-0.2546810710824174,-3.101746895432647,-0.0006944059668920949
-1.3509375,-0.2537359666212275,-3.099861125449821,-0.0007038570115039933
-1.350625,-0.2537359666212275,-3.097032470475583,-0.0006944059668920949
-1.3503125,-0.2527908621600377,-3.093260930509933,-0.0006755038776682982
-1.35,-0.2527908621600377,-3.089489390544283,-0.0006755038776682982
-1.3496875,-0.2537359666212275,-3.086660735570045,-0.0006849549222801966
-1.349375,-0.2537359666212275,-3.083832080595807,-0.0006660528330563999
-1.3490625,-0.2546810710824174,-3.080060540630157,-0.0006755038776682982
-1.34875,-0.2537359666212275,-3.077231885655919,-0.0006755038776682982
-1.3484375,-0.2537359666212275,-3.073460345690268,-0.0006660528330563999
-1.348125,-0.2537359666212275,-3.071574575707443,-0.0006660528330563999
-1.3478125,-0.2518457576988479,-3.067803035741793,-0.0006660528330563999
-1.3475,-0.2518457576988479,-3.065917265758967,-0.0006660528330563999
-1.3471875,-0.2527908621600377,-3.061202840801904,-0.0006660528330563999
-1.346875,-0.250900653237658,-3.060259955810491,-0.0006566017884445015
-1.3465625,-0.2499555487764682,-3.056488415844841,-0.0006660528330563999
-1.34625,-0.2490104443152784,-3.052716875879191,-0.0006755038776682982
-1.3459375,-0.2499555487764682,-3.049888220904953,-0.0006660528330563999
-1.345625,-0.2499555487764682,-3.046116680939302,-0.0006566017884445015
-1.3453125,-0.2490104443152784,-3.04517379594789,-0.0006566017884445015
-1.345,-0.2480653398540885,-3.041402255982239,-0.0006566017884445015
-1.3446875,-0.2480653398540885,-3.038573601008002,-0.0006566017884445015
-1.344375,-0.2480653398540885,-3.034802061042351,-0.0006471507438326031
-1.3440625,-0.2471202353928987,-3.031973406068113,-0.0006471507438326031
-1.34375,-0.2480653398540885,-3.029144751093875,-0.0006471507438326031
-1.3434375,-0.2461751309317089,-3.026316096119638,-0.0006282486546088065
-1.343125,-0.2480653398540885,-3.0234874411454,-0.0006282486546088065
-1.3428125,-0.2480653398540885,-3.018773016188336,-0.0006282486546088065
-1.3425,-0.2480653398540885,-3.015001476222686,-0.0006376996992207048
-1.3421875,-0.2480653398540885,-3.013115706239861,-0.0006376996992207048
-1.341875,-0.2480653398540885,-3.00934416627421,-0.0006282486546088065
-1.3415625,-0.2471202353928987,-3.006515511299972,-0.0006282486546088065
-1.34125,-0.2480653398540885,-3.003686856325735,-0.0006187976099969081
-1.3409375,-0.2471202353928987,-2.999915316360084,-0.0006282486546088065
-1.340625,-0.2471202353928987,-2.998029546377259,-0.0006187976099969081
-1.3403125,-0.2461751309317089,-2.994258006411608,-0.0006187976099969081
-1.34,-0.245230026470519,-2.990486466445958,-0.0006187976099969081
-1.3396875,-0.245230026470519,-2.988600696463133,-0.0006093465653850097
-1.339375,-0.2442849220093292,-2.986714926480308,-0.0005998955207731113
-1.3390625,-0.2442849220093292,-2.982943386514657,-0.0005998955207731113
-1.33875,-0.2433398175481394,-2.979171846549007,-0.000590444476161213
-1.3384375,-0.2423947130869495,-2.976343191574769,-0.000590444476161213
-1.338125,-0.2414496086257597,-2.972571651609119,-0.0005809934315493146
-1.3378125,-0.2423947130869495,-2.969742996634881,-0.0005715423869374162
-1.3375,-0.2423947130869495,-2.967857226652055,-0.0005620913423255179
-1.3371875,-0.2414496086257597,-2.965028571677818,-0.0005620913423255179
-1.336875,-0.2414496086257597,-2.961257031712167,-0.0005620913423255179
-1.3365625,-0.2405045041645698,-2.958428376737929,-0.0005715423869374162
-1.33625,-0.2405045041645698,-2.956542606755104,-0.0005715423869374162
-1.3359375,-0.23955939970338,-2.952771066789454,-0.0005715423869374162
-1.335625,-0.23955939970338,-2.948999526823803,-0.0005715423869374162
-1.3353125,-0.23955939970338,-2.946170871849565,-0.0005715423869374162
-1.335,-0.2386142952421902,-2.943342216875327,-0.0005620913423255179
-1.3346875,-0.2386142952421902,-2.94051356190109,-0.0005715423869374162
-1.334375,-0.2386142952421902,-2.937684906926852,-0.0005715423869374162
-1.3340625,-0.2376691907810004,-2.935799136944027,-0.0005620913423255179
-1.33375,-0.2376691907810004,-2.931084711986963,-0.0005526402977136196
-1.3334375,-0.2367240863198105,-2.928256057012726,-0.0005526402977136196
-1.333125,-0.2357789818586207,-2.924484517047075,-0.0005431892531017211
-1.3328125,-0.2357789818586207,-2.920712977081425,-0.0005431892531017211
-1.3325,-0.2348338773974308,-2.917884322107187,-0.0005431892531017211
-1.3321875,-0.2357789818586207,-2.915055667132949,-0.0005337382084898228
-1.331875,-0.2357789818586207,-2.911284127167299,-0.0005242871638779245
-1.3315625,-0.2357789818586207,-2.907512587201648,-0.0005337382084898228
-1.33125,-0.2357789818586207,-2.903741047235998,-0.0005148361192660261
-1.3309375,-0.2367240863198105,-2.899969507270348,-0.0005148361192660261
-1.330625,-0.2367240863198105,-2.896197967304697,-0.0005053850746541276
-1.3303125,-0.2357789818586207,-2.893369312330459,-0.0005148361192660261
-1.33,-0.2357789818586207,-2.889597772364809,-0.0005148361192660261
-1.3296875,-0.2357789818586207,-2.887712002381983,-0.0005053850746541276
-1.329375,-0.2357789818586207,-2.884883347407746,-0.0005053850746541276
-1.3290625,-0.2348338773974308,-2.882054692433508,-0.0005053850746541276
-1.32875,-0.2357789818586207,-2.878283152467857,-0.0005053850746541276
-1.3284375,-0.2348338773974308,-2.875454497493619,-0.0004959340300422294
-1.328125,-0.233888772936241,-2.871682957527969,-0.0004959340300422294
-1.3278125,-0.2329436684750512,-2.868854302553731,-0.0004959340300422294
-1.3275,-0.2329436684750512,-2.866025647579493,-0.000486482985430331
-1.3271875,-0.2310534595526715,-2.863196992605255,-0.000486482985430331
-1.326875,-0.2310534595526715,-2.859425452639605,-0.0004770319408184326
-1.3265625,-0.2310534595526715,-2.85753968265678,-0.0004770319408184326
-1.32625,-0.2310534595526715,-2.854711027682542,-0.0004675808962065343
-1.3259375,-0.2301083550914816,-2.850939487716891,-0.0004675808962065343
-1.325625,-0.2301083550914816,-2.848110832742654,-0.0004581298515946359
-1.3253125,-0.2310534595526715,-2.845282177768416,-0.0004581298515946359
-1.325,-0.2301083550914816,-2.840567752811353,-0.0004581298515946359
-1.3246875,-0.2301083550914816,-2.838681982828527,-0.0004581298515946359
-1.324375,-0.2301083550914816,-2.834910442862877,-0.0004581298515946359
-1.3240625,-0.2291632506302918,-2.832081787888639,-0.0004581298515946359
-1.32375,-0.2291632506302918,-2.829253132914401,-0.0004581298515946359
-1.3234375,-0.2291632506302918,-2.825481592948751,-0.0004581298515946359
-1.323125,-0.228218146169102,-2.823595822965926,-0.0004675808962065343
-1.3228125,-0.228218146169102,-2.819824283000275,-0.0004675808962065343
-1.3225,-0.2263279372467223,-2.816995628026037,-0.0004581298515946359
-1.3221875,-0.2272730417079121,-2.813224088060387,-0.0004581298515946359
-1.321875,-0.2272730417079121,-2.810395433086149,-0.0004675808962065343
-1.3215625,-0.2263279372467223,-2.807566778111911,-0.0004486788069827375
-1.32125,-0.2253828327855325,-2.804738123137673,-0.0004486788069827375
-1.3209375,-0.2253828327855325,-2.801909468163435,-0.0004392277623708392
-1.320625,-0.2244377283243426,-2.799080813189198,-0.0004297767177589408
-1.3203125,-0.2244377283243426,-2.795309273223547,-0.0004297767177589408
-1.32,-0.2234926238631528,-2.792480618249309,-0.0004203256731470424
-1.3196875,-0.2234926238631528,-2.789651963275071,-0.0004203256731470424
-1.319375,-0.2234926238631528,-2.785880423309421,-0.0004203256731470424
-1.3190625,-0.2244377283243426,-2.783051768335183,-0.0004203256731470424
-1.31875,-0.2244377283243426,-2.779280228369533,-0.0004203256731470424
-1.3184375,-0.2234926238631528,-2.776451573395295,-0.0004108746285351441
-1.318125,-0.2253828327855325,-2.773622918421057,-0.0004108746285351441
-1.3178125,-0.2244377283243426,-2.770794263446819,-0.0004108746285351441
-1.3175,-0.2244377283243426,-2.765136953498343,-0.0004014235839232457
-1.3171875,-0.2244377283243426,-2.763251183515518,-0.0003919725393113474
-1.316875,-0.2244377283243426,-2.760422528541281,-0.0004108746285351441
-1.3165625,-0.2244377283243426,-2.75665098857563,-0.0004014235839232457
-1.31625,-0.2234926238631528,-2.751936563618567,-0.0003919725393113474
-1.3159375,-0.222547519401963,-2.750050793635742,-0.0003919725393113474
-1.315625,-0.222547519401963,-2.747222138661504,-0.000382521494699449
-1.3153125,-0.222547519401963,-2.743450598695854,-0.000382521494699449
-1.315,-0.2216024149407731,-2.740621943721615,-0.0003730704500875506
-1.3146875,-0.2216024149407731,-2.73873617373879,-0.0003636194054756523
-1.314375,-0.2216024149407731,-2.73496463377314,-0.0003636194054756523
-1.3140625,-0.2206573104795833,-2.732135978798902,-0.0003636194054756523
-1.31375,-0.2206573104795833,-2.728364438833252,-0.0003636194054756523
-1.3134375,-0.2206573104795833,-2.725535783859014,-0.0003541683608637539
-1.313125,-0.2206573104795833,-2.722707128884776,-0.0003541683608637539
-1.3128125,-0.2197122060183934,-2.719878473910538,-0.0003447173162518556
-1.3125,-0.2197122060183934,-2.7170498189363,-0.0003447173162518556
-1.3121875,-0.2197122060183934,-2.71327827897065,-0.0003447173162518556
-1.311875,-0.2187671015572036,-2.709506739005,-0.0003447173162518556
-1.3115625,-0.2197122060183934,-2.705735199039349,-0.0003447173162518556
-1.31125,-0.2187671015572036,-2.701963659073698,-0.0003447173162518556
-1.3109375,-0.2178219970960138,-2.699135004099461,-0.0003447173162518556
-1.310625,-0.2178219970960138,-2.696306349125223,-0.0003541683608637539
-1.3103125,-0.2168768926348239,-2.693477694150985,-0.0003447173162518556
-1.31,-0.2159317881736341,-2.689706154185334,-0.0003541683608637539
-1.3096875,-0.2159317881736341,-2.687820384202509,-0.0003447173162518556
-1.309375,-0.2149866837124443,-2.684048844236859,-0.0003447173162518556
-1.3090625,-0.2140415792512544,-2.680277304271208,-0.0003447173162518556
-1.30875,-0.2140415792512544,-2.678391534288383,-0.0003447173162518556
-1.3084375,-0.2149866837124443,-2.675562879314145,-0.0003352662716399571
-1.308125,-0.2149866837124443,-2.671791339348495,-0.0003258152270280589
-1.3078125,-0.2140415792512544,-2.667076914391432,-0.0003258152270280589
-1.3075,-0.2149866837124443,-2.664248259417194,-0.0003163641824161605
-1.3071875,-0.2140415792512544,-2.661419604442956,-0.0003163641824161605
-1.306875,-0.2149866837124443,-2.657648064477306,-0.0003163641824161605
-1.3065625,-0.2140415792512544,-2.654819409503068,-0.0003163641824161605
-1.30625,-0.2130964747900646,-2.651047869537417,-0.0003069131378042621
-1.3059375,-0.2140415792512544,-2.647276329571767,-0.0003069131378042621
-1.305625,-0.2130964747900646,-2.644447674597529,-0.0003069131378042621
-1.3053125,-0.2130964747900646,-2.640676134631879,-0.0003069131378042621
-1.305,-0.2130964747900646,-2.639733249640466,-0.0002880110485804654
-1.3046875,-0.2130964747900646,-2.636904594666228,-0.0002880110485804654
-1.304375,-0.2112062658676849,-2.633133054700578,-0.0002880110485804654
-1.3040625,-0.2112062658676849,-2.63030439972634,-0.000278560003968567
-1.30375,-0.2112062658676849,-2.627475744752102,-0.0002691089593566686
-1.3034375,-0.2102611614064951,-2.624647089777864,-0.0002691089593566686
-1.303125,-0.2102611614064951,-2.622761319795039,-0.0002596579147447703
-1.3028125,-0.2093160569453053,-2.619932664820801,-0.0002502068701328719
-1.3025,-0.2093160569453053,-2.616161124855151,-0.0002502068701328719
-1.3021875,-0.2093160569453053,-2.613332469880913,-0.0002596579147447703
-1.301875,-0.2083709524841154,-2.60861804492385,-0.0002502068701328719
-1.3015625,-0.2083709524841154,-2.605789389949612,-0.0002502068701328719
-1.30125,-0.2074258480229256,-2.602960734975374,-0.0002407558255209736
-1.3009375,-0.2074258480229256,-2.598246310018311,-0.0002502068701328719
-1.300625,-0.2074258480229256,-2.596360540035486,-0.0002502068701328719
-1.3003125,-0.2074258480229256,-2.593531885061248,-0.0002502068701328719
-1.3,-0.2074258480229256,-2.59070323008701,-0.0002502068701328719
-1.2996875,-0.2074258480229256,-2.586931690121359,-0.0002596579147447703
-1.299375,-0.2074258480229256,-2.583160150155709,-0.0002596579147447703
-1.2990625,-0.2074258480229256,-2.580331495181472,-0.0002596579147447703
-1.29875,-0.2074258480229256,-2.576559955215821,-0.0002691089593566686
-1.2984375,-0.2064807435617357,-2.573731300241583,-0.0002596579147447703
-1.298125,-0.2055356391005459,-2.570902645267345,-0.0002596579147447703
-1.2978125,-0.2055356391005459,-2.568073990293108,-0.0002596579147447703
-1.2975,-0.2055356391005459,-2.564302450327457,-0.0002596579147447703
-1.2971875,-0.2055356391005459,-2.561473795353219,-0.0002596579147447703
-1.296875,-0.2045905346393561,-2.559588025370394,-0.0002502068701328719
-1.2965625,-0.2036454301781662,-2.555816485404744,-0.0002407558255209736
-1.29625,-0.2045905346393561,-2.552987830430506,-0.0002407558255209736
-1.2959375,-0.2036454301781662,-2.548273405473442,-0.0002407558255209736
-1.295625,-0.2036454301781662,-2.546387635490617,-0.0002313047809090752
-1.2953125,-0.2036454301781662,-2.54355898051638,-0.0002313047809090752
-1.295,-0.2036454301781662,-2.539787440550729,-0.0002218537362971768
-1.2946875,-0.2036454301781662,-2.536958785576491,-0.0002313047809090752
-1.294375,-0.2036454301781662,-2.534130130602253,-0.0002218537362971768
-1.2940625,-0.2036454301781662,-2.52941570564519,-0.0002124026916852785
-1.29375,-0.2036454301781662,-2.526587050670952,-0.0002124026916852785
-1.2934375,-0.2027003257169764,-2.523758395696714,-0.0002218537362971768
-1.293125,-0.2017552212557866,-2.519986855731064,-0.0002218537362971768
-1.2928125,-0.2017552212557866,-2.517158200756826,-0.0002218537362971768
-1.2925,-0.2017552212557866,-2.513386660791176,-0.0002218537362971768
-1.2921875,-0.2008101167945967,-2.510558005816938,-0.0002124026916852785
-1.291875,-0.1998650123334069,-2.5077293508427,-0.0002029516470733801
-1.2915625,-0.1998650123334069,-2.504900695868462,-0.0002029516470733801
-1.29125,-0.1998650123334069,-2.501129155902812,-0.0002029516470733801
-1.2909375,-0.1989199078722171,-2.498300500928574,-0.0001935006024614817
-1.290625,-0.1989199078722171,-2.496414730945749,-0.0001935006024614817
-1.2903125,-0.1979748034110272,-2.491700305988686,-0.0001840495578495834
-1.29,-0.1979748034110272,-2.489814536005861,-0.0001840495578495834
-1.2896875,-0.1979748034110272,-2.48604299604021,-0.0001840495578495834
-1.289375,-0.1979748034110272,-2.485100111048797,-0.000174598513237685
-1.2890625,-0.1979748034110272,-2.481328571083147,-0.0001651474686257867
-1.28875,-0.1970296989498374,-2.476614146126084,-0.0001651474686257867
-1.2884375,-0.1979748034110272,-2.473785491151846,-0.0001651474686257867
-1.288125,-0.1979748034110272,-2.470956836177608,-0.0001651474686257867
-1.2878125,-0.1970296989498374,-2.46812818120337,-0.0001651474686257867
-1.2875,-0.1960845944886475,-2.465299526229133,-0.0001651474686257867
-1.2871875,-0.1960845944886475,-2.462470871254895,-0.0001651474686257867
-1.286875,-0.1941943855662679,-2.458699331289244,-0.0001651474686257867
-1.2865625,-0.1941943855662679,-2.454927791323594,-0.0001651474686257867
-1.28625,-0.1941943855662679,-2.452099136349356,-0.0001651474686257867
-1.2859375,-0.1941943855662679,-2.449270481375118,-0.0001651474686257867
-1.285625,-0.1923041766438882,-2.445498941409467,-0.0001651474686257867
-1.2853125,-0.1923041766438882,-2.44267028643523,-0.0001556964240138883
-1.285,-0.193249281105078,-2.440784516452405,-0.0001556964240138883
-1.2846875,-0.193249281105078,-2.437012976486754,-0.0001462453794019899
-1.284375,-0.1923041766438882,-2.433241436521103,-0.0001462453794019899
-1.2840625,-0.193249281105078,-2.429469896555453,-0.0001367943347900916
-1.28375,-0.1941943855662679,-2.425698356589803,-0.0001367943347900916
-1.2834375,-0.1951394900274577,-2.422869701615565,-0.0001367943347900916
-1.283125,-0.1941943855662679,-2.420041046641327,-0.0001367943347900916
-1.2828125,-0.1951394900274577,-2.415326621684264,-0.0001273432901781932
-1.2825,-0.1951394900274577,-2.411555081718614,-0.0001273432901781932
-1.2821875,-0.1960845944886475,-2.408726426744376,-0.0001178922455662949
-1.281875,-0.1951394900274577,-2.405897771770138,-0.0001084412009543965
-1.2815625,-0.1951394900274577,-2.402126231804488,-0.0001084412009543965
-1.28125,-0.1951394900274577,-2.400240461821662,-0.0001084412009543965
-1.2809375,-0.1951394900274577,-2.396468921856012,-0.0001084412009543965
-1.280625,-0.1951394900274577,-2.393640266881774,-0.0001084412009543965
-1.2803125,-0.1941943855662679,-2.389868726916124,-9.899015634249812e-05
-1.28,-0.1941943855662679,-2.387982956933298,-9.899015634249812e-05
-1.2796875,-0.1941943855662679,-2.385154301959062,-9.899015634249812e-05
-1.279375,-0.1941943855662679,-2.38138276199341,-9.899015634249812e-05
-1.2790625,-0.193249281105078,-2.37761122202776,-9.899015634249812e-05
-1.27875,-0.193249281105078,-2.375725452044934,-8.953911173059976e-05
-1.2784375,-0.1932492811050776,-2.371953912079282,-8.953911173059976e-05
-1.278125,-0.1923041766438882,-2.369125257105046,-8.953911173059976e-05
-1.2778125,-0.1923041766438882,-2.367239487122221,-8.008806711870139e-05
-1.2775,-0.1923041766438882,-2.364410832147984,-8.008806711870139e-05
-1.2771875,-0.1904139677215085,-2.360639292182331,-7.063702250680303e-05
-1.276875,-0.1904139677215085,-2.356867752216682,-7.063702250680303e-05
-1.2765625,-0.1904139677215085,-2.354039097242444,-7.063702250680303e-05
-1.27625,-0.1904139677215085,-2.351210442268207,-7.063702250680303e-05
-1.2759375,-0.1913590721826984,-2.347438902302556,-7.063702250680303e-05
-1.275625,-0.1904139677215085,-2.344610247328318,-8.008806711870139e-05
-1.2753125,-0.1904139677215085,-2.342724477345493,-7.063702250680303e-05
-1.275,-0.1894688632603183,-2.338952937379841,-7.063702250680303e-05
-1.2746875,-0.1885237587991289,-2.336124282405605,-7.063702250680303e-05
-1.274375,-0.1885237587991289,-2.333295627431367,-7.063702250680303e-05
-1.2740625,-0.1885237587991289,-2.329524087465718,-6.118597789490897e-05
-1.27375,-0.187578654337939,-2.326695432491478,-6.118597789490468e-05
-1.2734375,-0.1866335498767492,-2.323866777517241,-6.118597789490468e-05
-1.273125,-0.1866335498767492,-2.32009523755159,-5.173493328300631e-05
-1.2728125,-0.1866335498767488,-2.318209467568763,-5.173493328300201e-05
-1.2725,-0.1856884454155593,-2.314437927603114,-4.228388867110795e-05
-1.2721875,-0.1847433409543695,-2.312552157620289,-4.228388867110795e-05
-1.271875,-0.1847433409543695,-2.30878061765464,-3.283284405921389e-05
-1.2715625,-0.1847433409543695,-2.306894847671813,-3.283284405920959e-05
-1.27125,-0.1837982364931797,-2.303123307706163,-3.283284405920959e-05
-1.2709375,-0.1856884454155593,-2.299351767740513,-2.338179944731123e-05
-1.270625,-0.1856884454155593,-2.295580227774861,-3.283284405920529e-05
-1.2703125,-0.1856884454155593,-2.293694457792037,-2.338179944731123e-05
-1.27,-0.1856884454155593,-2.290865802817799,-2.338179944731123e-05
-1.2696875,-0.1856884454155593,-2.28709426285215,-2.338179944731123e-05
-1.269375,-0.1856884454155593,-2.28426560787791,-1.393075483541286e-05
-1.2690625,-0.1856884454155593,-2.282379837895085,-1.393075483541286e-05
-1.26875,-0.1847433409543695,-2.278608297929435,-1.393075483541286e-05
-1.2684375,-0.1837982364931801,-2.274836757963786,4.971334388375266e-06
-1.268125,-0.1828531320319898,-2.272008102989547,4.971334388383861e-06
-1.2678125,-0.1828531320319898,-2.268236563023896,4.971334388383861e-06
-1.2675,-0.1828531320319898,-2.265407908049658,4.971334388383861e-06
-1.2671875,-0.1819080275708,-2.260693483092595,4.971334388388159e-06
-1.266875,-0.1819080275708,-2.259750598101183,1.442237900028222e-05
-1.2665625,-0.1819080275708,-2.255979058135532,1.442237900028222e-05
-1.26625,-0.1819080275708,-2.253150403161296,2.387342361217629e-05
-1.2659375,-0.1819080275708,-2.250321748187057,3.332446822407894e-05
-1.265625,-0.1809629231096102,-2.248435978204232,3.332446822407894e-05
-1.2653125,-0.1809629231096102,-2.243721553247168,3.332446822407894e-05
-1.265,-0.1809629231096102,-2.239950013281517,4.277551283597731e-05
-1.2646875,-0.1809629231096102,-2.23712135830728,4.277551283597731e-05
-1.264375,-0.1809629231096102,-2.234292703333042,3.332446822407894e-05
-1.2640625,-0.1809629231096102,-2.231464048358806,4.277551283597302e-05
-1.26375,-0.1809629231096102,-2.227692508393154,4.277551283597731e-05
-1.2634375,-0.1800178186484203,-2.225806738410329,4.277551283597731e-05
-1.263125,-0.1790727141872305,-2.222035198444678,4.277551283597731e-05
-1.2628125,-0.1790727141872305,-2.219206543470438,4.277551283597731e-05
-1.2625,-0.1790727141872305,-2.214492118513377,4.277551283597731e-05
-1.2621875,-0.1781276097260407,-2.213549233521965,4.277551283597731e-05
-1.261875,-0.1781276097260407,-2.210720578547728,5.222655744787138e-05
-1.2615625,-0.1771825052648508,-2.206949038582075,5.222655744787997e-05
-1.26125,-0.1771825052648508,-2.203177498616426,6.167760205977404e-05
-1.2609375,-0.1771825052648508,-2.201291728633601,6.167760205977404e-05
-1.260625,-0.1762374008036614,-2.197520188667952,6.167760205977404e-05
-1.2603125,-0.1752922963424711,-2.194691533693713,7.11286466716724e-05
-1.26,-0.1752922963424711,-2.190919993728062,6.167760205977404e-05
-1.2596875,-0.1752922963424711,-2.187148453762412,8.057969128357077e-05
-1.259375,-0.1752922963424711,-2.185262683779584,7.11286466716767e-05
-1.2590625,-0.1752922963424711,-2.180548258822523,8.057969128357077e-05
-1.25875,-0.1752922963424711,-2.177719603848285,8.057969128357077e-05
-1.2584375,-0.1752922963424711,-2.174890948874049,8.057969128357077e-05
-1.258125,-0.1752922963424711,-2.17206229389981,9.003073589546912e-05
-1.2578125,-0.1752922963424711,-2.167347868942747,9.003073589546912e-05
-1.2575,-0.1752922963424711,-2.164519213968509,9.003073589546912e-05
-1.2571875,-0.1743471918812813,-2.16169055899427,9.003073589547341e-05
-1.256875,-0.1743471918812813,-2.158861904020033,9.948178050736748e-05
-1.2565625,-0.1734020874200915,-2.156033249045795,9.948178050736748e-05
-1.25625,-0.1734020874200915,-2.152261709080147,0.0001089328251192616
-1.2559375,-0.1724569829589016,-2.15037593909732,0.0001089328251192658
-1.255625,-0.1724569829589016,-2.146604399131669,0.0001183838697311642
-1.2553125,-0.1724569829589016,-2.142832859166019,0.0001183838697311642
-1.255,-0.1724569829589008,-2.140947089183192,0.0001278349143430669
-1.2546875,-0.170566774036522,-2.137175549217543,0.0001372859589549609
-1.254375,-0.1696216695753321,-2.135289779234718,0.0001467370035668593
-1.2540625,-0.1696216695753321,-2.131518239269069,0.0001467370035668593
-1.25375,-0.1696216695753321,-2.127746699303416,0.000165639092790656
-1.2534375,-0.1696216695753321,-2.125860929320592,0.000165639092790656
-1.253125,-0.1686765651141423,-2.122089389354941,0.000165639092790656
-1.2528125,-0.1686765651141423,-2.118317849389292,0.0001845411820144442
-1.2525,-0.1686765651141423,-2.11454630942364,0.0001845411820144528
-1.2521875,-0.1696216695753321,-2.11077476945799,0.0001939922266263511
-1.251875,-0.1696216695753321,-2.107946114483752,0.0002034432712382495
-1.2515625,-0.1696216695753317,-2.106060344500925,0.0002128943158501478
-1.25125,-0.1686765651141423,-2.102288804535276,0.0002128943158501478
-1.2509375,-0.1677314606529525,-2.099460149561038,0.0002317964050739445
-1.250625,-0.1677314606529525,-2.096631494586802,0.0002412474496858386
-1.2503125,-0.1677314606529525,-2.093802839612563,0.0002506984942977413
-1.25,-0.1677314606529525,-2.090031299646912,0.0002601495389096396
-1.2496875,-0.1667863561917626,-2.086259759681262,0.000269600583521538
-1.249375,-0.1648961472693834,-2.083431104707023,0.0002790516281334407
-1.2490625,-0.1658412517305728,-2.081545334724199,0.0002885026727453347
-1.24875,-0.1658412517305728,-2.077773794758548,0.0002979537173572331
-1.2484375,-0.1648961472693834,-2.074945139784312,0.0003074047619691272
-1.248125,-0.164896147269383,-2.073059369801485,0.0003074047619691315
-1.2478125,-0.164896147269383,-2.069287829835835,0.0003074047619691315
-1.2475,-0.164896147269383,-2.065516289870184,0.0003074047619691315
-1.2471875,-0.1648961472693825,-2.062687634895945,0.0003168558065810298
-1.246875,-0.1639510428081931,-2.058916094930296,0.0003168558065810298
-1.2465625,-0.1639510428081931,-2.056087439956058,0.0003168558065810298
-1.24625,-0.1639510428081931,-2.052315899990409,0.0003168558065810298
-1.2459375,-0.164896147269383,-2.049487245016168,0.0003357578958048223
-1.245625,-0.164896147269383,-2.04571570505052,0.0003263068511929282
-1.2453125,-0.1639510428081931,-2.043829935067695,0.0003357578958048266
-1.245,-0.1648961472693825,-2.041001280093458,0.0003263068511929324
-1.2446875,-0.1639510428081931,-2.037229740127806,0.0003263068511929282
-1.244375,-0.1639510428081931,-2.033458200162156,0.0003357578958048266
-1.2440625,-0.1630059383470033,-2.029686660196505,0.0003452089404167249
-1.24375,-0.1630059383470033,-2.026858005222266,0.0003452089404167206
-1.2434375,-0.1630059383470033,-2.024029350248029,0.0003357578958048266
-1.243125,-0.1620608338858134,-2.022143580265204,0.0003452089404167249
-1.2428125,-0.161115729424624,-2.018372040299556,0.000354659985028619
-1.2425,-0.1611157294246236,-2.015543385325316,0.0003546599850286233
-1.2421875,-0.1592255205022439,-2.011771845359665,0.0003546599850286233
-1.241875,-0.1592255205022439,-2.008943190385428,0.0003546599850286233
-1.2415625,-0.1582804160410541,-2.005171650419776,0.000364111029640526
-1.24125,-0.1582804160410541,-2.002342995445539,0.00037356207425242
-1.2409375,-0.1582804160410541,-1.999514340471301,0.00037356207425242
-1.240625,-0.1582804160410541,-1.996685685497065,0.00037356207425242
-1.2403125,-0.1582804160410541,-1.993857030522826,0.00037356207425242
-1.24,-0.1573353115798643,-1.991028375548588,0.00037356207425242
-1.2396875,-0.1573353115798643,-1.98819972057435,0.00037356207425242
-1.239375,-0.1573353115798643,-1.984428180608698,0.000364111029640526
-1.2390625,-0.1573353115798643,-1.981599525634462,0.00037356207425242
-1.23875,-0.1563902071186744,-1.977827985668811,0.00037356207425242
-1.2384375,-0.1573353115798639,-1.975942215685987,0.0003830131188643141
