Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-2.475,1.098708517341428,1.21195194028006,-0.002782835504765229
-2.4746875,1.101543830724998,1.21572348024571,-0.00277905508692047
-2.474375,1.104379144108564,1.218552135219946,-0.002776219773536903
-2.4740625,1.106269353030947,1.221380790194186,-0.002773384460153331
-2.47375,1.110049770875706,1.225152330159836,-0.002769604042308571
-2.4734375,1.111939979798084,1.227980985134072,-0.002768658937847383
-2.473125,1.115720397642845,1.231752525099725,-0.002765823624463812
-2.4728125,1.118555711026415,1.235524065065375,-0.002761098102157863
-2.4725,1.122336128871174,1.238352720039613,-0.002760152997696673
-2.4721875,1.125171442254744,1.240238490022438,-0.002757317684313104
-2.471875,1.128006755638316,1.244010029988092,-0.002754482370929531
-2.4715625,1.130842069021883,1.247781569953739,-0.002751647057545965
-2.47125,1.132732277944262,1.250610224927977,-0.002748811744162395
-2.4709375,1.136512695789024,1.253438879902217,-0.002746921535240013
-2.470625,1.139348009172591,1.256267534876453,-0.002744086221856446
-2.4703125,1.142183322556161,1.260039074842103,-0.002742196012934066
-2.47,1.145018635939727,1.262867729816338,-0.002739360699550499
-2.4696875,1.1478539493233,1.266639269781991,-0.002737470490628117
-2.469375,1.150689262706869,1.269467924756229,-0.002734635177244548
-2.4690625,1.152579471629247,1.272296579730464,-0.002731799863860981
-2.46875,1.156359889474008,1.276068119696117,-0.002728019446016219
-2.4684375,1.15919520285758,1.278896774670358,-0.002725184132632647
-2.468125,1.162030516241147,1.281725429644593,-0.002722348819249079
-2.4678125,1.164865829624717,1.285496969610244,-0.00271951350586551
-2.4675,1.167701143008289,1.288325624584484,-0.002716678192481936
-2.4671875,1.170536456391856,1.291154279558719,-0.002711952670175991
-2.466875,1.172426665314235,1.293982934532957,-0.002709117356792422
-2.4665625,1.176207083158991,1.297754474498604,-0.002707227147870044
-2.46625,1.178097292081374,1.300583129472845,-0.002704391834486473
-2.4659375,1.180932605464944,1.303411784447083,-0.002700611416641714
-2.465625,1.1847130233097,1.30718332441273,-0.002698721207719336
-2.4653125,1.186603232232083,1.310954864378384,-0.002694940789874574
-2.465,1.189438545615652,1.314726404344035,-0.002693050580952195
-2.4646875,1.194164067921602,1.317555059318273,-0.002690215267568625
-2.464375,1.196054276843981,1.32038371429251,-0.002688325058646246
-2.4640625,1.198889590227552,1.324155254258162,-0.002684544640801484
-2.46375,1.20077979914993,1.326041024240986,-0.002682654431879107
-2.4634375,1.2036151125335,1.328869679215224,-0.002679819118495537
-2.463125,1.206450425917071,1.331698334189465,-0.002676983805111964
-2.4628125,1.208340634839449,1.335469874155112,-0.002673203387267208
-2.4625,1.211175948223019,1.33829852912935,-0.002670368073883639
-2.4621875,1.215901470528964,1.341127184103585,-0.002667532760500072
-2.461875,1.218736783912537,1.344898724069238,-0.00266375234265531
-2.4615625,1.221572097296107,1.346784494052063,-0.00265997192481055
-2.46125,1.224407410679674,1.349613149026299,-0.002658081715888173
-2.4609375,1.227242724063246,1.352441804000539,-0.002654301298043412
-2.460625,1.231023141908007,1.35527045897478,-0.002652411089121029
-2.4603125,1.232913350830385,1.358099113949015,-0.002649575775737462
-2.46,1.235748664213954,1.360927768923253,-0.002646740462353893
-2.4596875,1.238583977597527,1.364699308888906,-0.002644850253431511
-2.459375,1.242364395442283,1.367527963863141,-0.002642960044509133
-2.4590625,1.245199708825853,1.370356618837379,-0.002641069835586754
-2.45875,1.247089917748231,1.374128158803026,-0.002638234522203187
-2.4584375,1.249925231131802,1.376013928785855,-0.002636344313280805
-2.458125,1.252760544515371,1.379785468751505,-0.002633508999897235
-2.4578125,1.255595857898938,1.383557008717152,-0.002631618790974857
-2.4575,1.257486066821321,1.387328548682806,-0.002628783477591286
-2.4571875,1.26126648466608,1.390157203657044,-0.002625003059746526
-2.456875,1.264101798049649,1.393928743622694,-0.002623112850824147
-2.4565625,1.266937111433219,1.395814513605519,-0.002619332432979387
-2.45625,1.269772424816791,1.400528938562584,-0.002616497119595815
-2.4559375,1.272607738200358,1.402414708545408,-0.002613661806212249
-2.455625,1.274497947122738,1.405243363519646,-0.002610826492828679
-2.4553125,1.27733326050631,1.408072018493886,-0.002607991179445106
-2.455,1.280168573889877,1.410900673468121,-0.00260421076160035
-2.4546875,1.283003887273446,1.414672213433772,-0.00260137544821678
-2.454375,1.285839200657013,1.418443753399419,-0.002597595030372025
-2.4540625,1.289619618501775,1.42127240837366,-0.002595704821449642
-2.45375,1.292454931885344,1.423158178356485,-0.002591924403604882
-2.4534375,1.295290245268911,1.428815488304956,-0.002589089090221315
-2.453125,1.297180454191294,1.431644143279199,-0.002587198881298933
-2.4528125,1.299070663113676,1.435415683244853,-0.00258436356791536
-2.4525,1.301905976497243,1.4391872232105,-0.002580583150070604
-2.4521875,1.302851080958433,1.44295876317615,-0.002577747836687035
-2.451875,1.304741289880815,1.445787418150391,-0.002575857627764651
-2.4515625,1.307576603264382,1.449558958116038,-0.002572077209919896
-2.45125,1.310411916647952,1.452387613090276,-0.002570187000997516
-2.4509375,1.312302125570329,1.457102038047335,-0.002568296792075138
-2.450625,1.315137438953901,1.458044923038752,-0.002565461478691567
-2.4503125,1.31797275233747,1.46087357801299,-0.002562626165307997
-2.45,1.321753170182226,1.464645117978637,-0.002558845747463242
-2.4496875,1.324588483565799,1.467473772952878,-0.002555065329618479
-2.449375,1.328368901410558,1.470302427927116,-0.002552230016234909
-2.4490625,1.331204214794128,1.474073967892766,-0.002548449598390149
-2.44875,1.334039528177697,1.476902622867004,-0.002544669180545391
-2.4484375,1.33592973710008,1.479731277841245,-0.002542778971623008
-2.448125,1.338765050483647,1.48255993281548,-0.002539943658239441
-2.4478125,1.341600363867216,1.48633147278113,-0.002537108344855872
-2.4475,1.344435677250787,1.488217242763959,-0.002534273031472299
-2.4471875,1.346325886173165,1.491988782729606,-0.002530492613627543
-2.446875,1.349161199556735,1.495760322695256,-0.002527657300243973
-2.4465625,1.352941617401491,1.498588977669492,-0.002526712195782784
-2.44625,1.355776930785064,1.502360517635145,-0.002523876882399214
-2.4459375,1.357667139707443,1.505189172609383,-0.002521986673476835
-2.445625,1.36050245309101,1.50896071257503,-0.002518206255632079
-2.4453125,1.363337766474582,1.511789367549271,-0.002516316046709695
-2.445,1.366173079858154,1.515560907514924,-0.002512535628864934
-2.4446875,1.369008393241721,1.518389562489159,-0.002510645419942557
-2.444375,1.372788811086481,1.52216110245481,-0.002506865002097797
-2.4440625,1.375624124470053,1.52498975742905,-0.002504974793175414
-2.44375,1.37845943785362,1.527818412403285,-0.002501194375330658
-2.4434375,1.381294751237189,1.530647067377523,-0.002497413957485898
-2.443125,1.385075169081945,1.533475722351758,-0.002495523748563521
-2.4428125,1.386965378004328,1.537247262317411,-0.00249268843517995
-2.4425,1.390745795849087,1.539133032300237,-0.00248890801733519
-2.4421875,1.394526213693843,1.541961687274472,-0.002486072703951623
-2.441875,1.397361527077416,1.545733227240125,-0.002483237390568051
-2.4415625,1.400196840460986,1.548561882214363,-0.002480402077184482
-2.44125,1.402087049383365,1.550447652197188,-0.002477566763800912
-2.4409375,1.404922362766935,1.555162077154251,-0.002474731450417343
-2.440625,1.406812571689317,1.557990732128493,-0.00247284124149496
-2.4403125,1.409647885072884,1.562705157085552,-0.002470005928111394
-2.44,1.411538093995264,1.564590927068377,-0.002467170614727824
-2.4396875,1.414373407378835,1.56836246703403,-0.00246433530134425
-2.439375,1.416263616301213,1.571191122008265,-0.002459609779038305
-2.4390625,1.420044034145972,1.574019776982503,-0.002457719570115926
-2.43875,1.422879347529539,1.576848431956739,-0.00245393915227117
-2.4384375,1.425714660913111,1.579677086930979,-0.002451103838887597
-2.438125,1.428549974296681,1.583448626896629,-0.002450158734426407
-2.4378125,1.431385287680248,1.585334396879453,-0.002446378316581651
-2.4375,1.43422060106382,1.588163051853693,-0.002442597898736888
-2.4371875,1.438001018908583,1.590048821836521,-0.002439762585353316
-2.436875,1.441781436753339,1.592877476810756,-0.002436927271969749
-2.4365625,1.444616750136908,1.594763246793581,-0.00243314685412499
-2.43625,1.447452063520482,1.597591901767821,-0.002430311540741417
-2.4359375,1.452177585826427,1.600420556742057,-0.002427476227357851
-2.435625,1.455012899209996,1.602306326724882,-0.002423695809513092
-2.4353125,1.457848212593563,1.604192096707705,-0.002420860496129525
-2.435,1.460683525977135,1.607020751681945,-0.002418970287207143
-2.4346875,1.463518839360705,1.610792291647595,-0.002414244764901193
-2.434375,1.466354152744272,1.613620946621831,-0.002411409451517626
-2.4340625,1.470134570589034,1.616449601596071,-0.002410464347056434
-2.43375,1.472969883972603,1.621164026553134,-0.002406683929211674
-2.4334375,1.475805197356173,1.624935566518785,-0.002403848615828105
-2.433125,1.478640510739742,1.628707106484435,-0.002401013302444536
-2.4328125,1.480530719662125,1.630592876467263,-0.002398177989060963
-2.4325,1.483366033045691,1.634364416432911,-0.002394397571216207
-2.4321875,1.486201346429261,1.638135956398561,-0.002392507362293827
-2.431875,1.489036659812834,1.640964611372802,-0.002389672048910254
-2.4315625,1.49281707765759,1.643793266347037,-0.002385891631065498
-2.43125,1.495652391041159,1.647564806312687,-0.002383056317681929
-2.4309375,1.497542599963537,1.649450576295511,-0.002379275899837172
-2.430625,1.502268122269488,1.654165001252575,-0.002377385690914789
-2.4303125,1.505103435653058,1.656050771235401,-0.00237360527307003
-2.43,1.506993644575435,1.658879426209636,-0.002369824855225274
-2.4296875,1.509828957959007,1.661708081183876,-0.002367934646302891
-2.429375,1.51266427134258,1.664536736158117,-0.002364154228458129
-2.4290625,1.516444689187336,1.667365391132352,-0.002361318915074562
-2.42875,1.519280002570905,1.671136931098002,-0.002358483601690993
-2.4284375,1.522115315954476,1.675851356055067,-0.002355648288307421
-2.428125,1.524005524876854,1.677737126037891,-0.002352812974923854
-2.4278125,1.526840838260424,1.681508666003541,-0.002350922766001474
-2.4275,1.527785942721613,1.685280205969188,-0.002348087452617907
-2.4271875,1.531566360566373,1.689051745934842,-0.002345252139234335
-2.426875,1.533456569488753,1.69188040090908,-0.002342416825850766
-2.4265625,1.53629188287232,1.694709055883315,-0.002339581512467199
-2.42625,1.538182091794702,1.697537710857556,-0.002335801094622436
-2.4259375,1.541962509639461,1.701309250823206,-0.002333910885700057
-2.425625,1.543852718561841,1.705080790788857,-0.002332020676777677
-2.4253125,1.5476331364066,1.708852330754507,-0.002329185363394108
-2.425,1.550468449790172,1.711680985728748,-0.002327295154471725
-2.4246875,1.553303763173739,1.714509640702983,-0.002324459841088159
-2.424375,1.555193972096119,1.717338295677221,-0.002321624527704589
-2.4240625,1.558974389940882,1.720166950651461,-0.002318789214321016
-2.42375,1.562754807785638,1.722995605625696,-0.00231500879647626
-2.4234375,1.564645016708017,1.725824260599934,-0.002312173483092691
-2.423125,1.568425434552773,1.728652915574169,-0.002310283274170313
-2.4228125,1.570315643475156,1.732424455539822,-0.002308393065247931
-2.4225,1.573150956858726,1.73525311051406,-0.002304612647403172
-2.4221875,1.576931374703482,1.737138880496884,-0.002302722438480794
-2.421875,1.578821583625865,1.740910420462536,-0.002299887125097223
-2.4215625,1.581656897009437,1.744681960428189,-0.00229705181171365
-2.42125,1.584492210393004,1.747510615402424,-0.002293271393868894
-2.4209375,1.587327523776573,1.751282155368075,-0.002290436080485324
-2.420625,1.590162837160145,1.754110810342315,-0.002286655662640562
-2.4203125,1.592053046082523,1.75693946531655,-0.002283820349256996
-2.42,1.595833463927282,1.760711005282201,-0.002280985035873426
-2.4196875,1.598668777310849,1.763539660256436,-0.002278149722489859
-2.419375,1.601504090694421,1.766368315230676,-0.002275314409106288
-2.4190625,1.604339404077991,1.769196970204914,-0.002271533991261528
-2.41875,1.608119821922747,1.773911395161973,-0.00226964378233915
-2.4184375,1.610955135306319,1.776740050136215,-0.002265863364494389
-2.418125,1.613790448689889,1.779568705110453,-0.002263973155572009
-2.4178125,1.617570866534648,1.782397360084691,-0.00226113784218844
-2.4175,1.619461075457028,1.785226015058929,-0.00225830252880487
-2.4171875,1.6222963888406,1.788054670033169,-0.002255467215421298
-2.416875,1.625131702224167,1.790883325007405,-0.002252631902037731
-2.4165625,1.627967015607736,1.794654864973055,-0.002250741693115351
-2.41625,1.629857224530119,1.797483519947297,-0.00224696127527059
-2.4159375,1.632692537913686,1.802197944904356,-0.002245071066348212
-2.415625,1.635527851297255,1.805969484870006,-0.002242235752964643
-2.4153125,1.638363164680822,1.808798139844241,-0.002239400439581076
-2.415,1.641198478064394,1.812569679809894,-0.002236565126197504
-2.4146875,1.644033791447964,1.815398334784132,-0.002234674917275124
-2.414375,1.644978895909152,1.818226989758368,-0.002232784708352746
-2.4140625,1.647814209292723,1.821998529724021,-0.002229004290507985
-2.41375,1.650649522676295,1.825770069689674,-0.002226168977124412
-2.4134375,1.653484836059862,1.828598724663909,-0.002222388559279656
-2.413125,1.657265253904621,1.831427379638147,-0.002217663036973707
-2.4128125,1.661045671749382,1.834256034612387,-0.002215772828051325
-2.4125,1.661990776210571,1.837084689586622,-0.002212937514667758
-2.4121875,1.66577119405533,1.83991334456086,-0.002210102201284188
-2.411875,1.668606507438897,1.843684884526507,-0.00220821199236181
-2.4115625,1.671441820822469,1.845570654509336,-0.002205376678978239
-2.41125,1.675222238667228,1.849342194474986,-0.00220254136559467
-2.4109375,1.679947760973173,1.852170849449222,-0.002200651156672292
-2.410625,1.681837969895557,1.85405661943205,-0.002198760947749911
-2.4103125,1.683728178817937,1.856885274406287,-0.002195925634366341
-2.41,1.687508596662696,1.860656814371938,-0.002195925634366341
-2.4096875,1.690343910046266,1.863485469346176,-0.002193090320982771
-2.409375,1.694124327891028,1.866314124320416,-0.002190255007599199
-2.4090625,1.696959641274594,1.869142779294651,-0.002187419694215632
-2.40875,1.698849850196974,1.871028549277477,-0.002185529485293252
-2.4084375,1.701685163580545,1.87480008924313,-0.00218269417190968
-2.408125,1.703575372502923,1.877628744217365,-0.002179858858526114
-2.4078125,1.707355790347683,1.882343169174428,-0.002177023545142544
-2.4075,1.711136208192439,1.885171824148663,-0.002174188231758977
-2.4071875,1.713971521576011,1.888943364114316,-0.002171352918375405
-2.406875,1.716806834959581,1.891772019088554,-0.002167572500530646
-2.4065625,1.720587252804337,1.895543559054201,-0.00216379208268589
-2.40625,1.7243676706491,1.89742932903703,-0.002161901873763507
-2.4059375,1.726257879571481,1.900257984011271,-0.002158121455918746
-2.405625,1.728148088493859,1.904029523976918,-0.002156231246996368
-2.4053125,1.730983401877429,1.906858178951156,-0.002153395933612798
-2.405,1.735708924183379,1.910629718916809,-0.002150560620229227
-2.4046875,1.737599133105757,1.913458373891044,-0.002148670411306849
-2.404375,1.740434446489327,1.917229913856695,-0.00214583509792328
-2.4040625,1.742324655411705,1.919115683839518,-0.002142054680078523
-2.40375,1.746105073256466,1.92288722380517,-0.002140164471156141
-2.4034375,1.747995282178846,1.925715878779408,-0.002136384053311381
-2.403125,1.750830595562412,1.929487418745055,-0.002135438948850192
-2.4028125,1.753665908945985,1.932316073719296,-0.002131658531005432
-2.4025,1.756501222329554,1.936087613684947,-0.002128823217621863
-2.4021875,1.760281640174314,1.94080203864201,-0.002125987904238293
-2.401875,1.761226744635503,1.943630693616248,-0.002123152590854723
-2.4015625,1.764062058019076,1.946459348590488,-0.002120317277471151
-2.40125,1.767842475863832,1.949288003564724,-0.002116536859626394
-2.4009375,1.771622893708592,1.953059543530374,-0.002115591755165205
-2.400625,1.773513102630975,1.954002428521791,-0.002110866232859252
-2.4003125,1.777293520475731,1.95871685347885,-0.002107085815014496
-2.4,1.7801288338593,1.961545508453088,-0.002104250501630927
-2.3996875,1.783909251704056,1.965317048418735,-0.002100470083786171
-2.399375,1.786744565087629,1.968145703392976,-0.002098579874863787
-2.3990625,1.790524982932388,1.971917243358626,-0.002096689665941408
-2.39875,1.792415191854766,1.975688783324273,-0.00209479945701903
-2.3984375,1.794305400777148,1.978517438298514,-0.002091964143635459
-2.398125,1.79808581862191,1.981346093272755,-0.002088183725790698
-2.3978125,1.800921132005476,1.98417474824699,-0.00208629351686832
-2.3975,1.803756445389046,1.987003403221228,-0.00208440330794594
-2.3971875,1.807536863233808,1.99077494318688,-0.002082513099023558
-2.396875,1.810372176617375,1.992660713169704,-0.002079677785639991
-2.3965625,1.814152594462134,1.996432253135354,-0.002076842472256422
-2.39625,1.816042803384512,2.000203793101001,-0.002073062054411665
-2.3959375,1.819823221229273,2.003032448075242,-0.002070226741028093
-2.395625,1.821713430151653,2.00586110304948,-0.002068336532105713
-2.3953125,1.825493847996409,2.008689758023715,-0.002064556114260957
-2.395,1.827384056918792,2.011518412997956,-0.002061720800877384
-2.3946875,1.832109579224741,2.015289952963606,-0.002058885487493815
-2.394375,1.8358899970695,2.019061492929257,-0.002056050174110245
-2.3940625,1.83683510153069,2.020947262912082,-0.002053214860726676
-2.39375,1.840615519375451,2.023775917886323,-0.002051324651804293
-2.3934375,1.842505728297829,2.026604572860558,-0.002047544233959536
-2.393125,1.846286146142589,2.030376112826208,-0.002044708920575967
-2.3928125,1.84817635506497,2.033204767800449,-0.002041873607192395
-2.3925,1.850066563987348,2.036976307766097,-0.002039038293808828
-2.3921875,1.852901877370917,2.039804962740334,-0.002037148084886448
-2.391875,1.856682295215673,2.043576502705981,-0.002033367667041693
-2.3915625,1.858572504138057,2.047348042671636,-0.002032422562580499
-2.39125,1.860462713060436,2.051119582637286,-0.002029587249196929
-2.3909375,1.863298026444003,2.053948237611521,-0.002026751935813363
-2.390625,1.865188235366385,2.056776892585761,-0.002023916622429791
-2.3903125,1.868023548749957,2.061491317542826,-0.002021081309046218
-2.39,1.869913757672334,2.06337708752565,-0.002017300891201462
-2.3896875,1.873694175517094,2.0671486274913,-0.002013520473356702
-2.389375,1.876529488900666,2.069977282465541,-0.002010685159973131
-2.3890625,1.879364802284233,2.073748822431189,-0.002007849846589564
-2.38875,1.882200115667802,2.075634592414014,-0.002005014533205994
-2.3884375,1.885980533512558,2.078463247388249,-0.002002179219822427
-2.388125,1.887870742434941,2.081291902362489,-0.001999343906438855
-2.3878125,1.891651160279701,2.08506344232814,-0.001996508593055286
-2.3875,1.893541369202079,2.086949212310963,-0.001994618384132907
-2.3871875,1.89637668258565,2.090720752276615,-0.001990837966288146
-2.386875,1.900157100430409,2.093549407250853,-0.001988947757365767
-2.3865625,1.902992413813979,2.097320947216504,-0.001986112443982197
-2.38625,1.903937518275169,2.099206717199329,-0.001984222235059817
-2.3859375,1.907717936119931,2.102978257164982,-0.001981386921676247
-2.385625,1.910553249503497,2.105806912139217,-0.001980441817215058
-2.3853125,1.914333667348257,2.109578452104868,-0.001977606503831489
-2.385,1.91622387627064,2.112407107079109,-0.001974771190447917
-2.3846875,1.920004294115396,2.116178647044756,-0.00197193587706435
-2.384375,1.922839607498965,2.118064417027581,-0.001967210354758401
-2.3840625,1.926620025343721,2.121835956993228,-0.001965320145836023
-2.38375,1.930400443188484,2.125607496958882,-0.001962484832452451
-2.3834375,1.932290652110864,2.127493266941707,-0.001959649519068882
-2.383125,1.93607106995562,2.130321921915943,-0.001955869101224126
-2.3828125,1.940796592261572,2.134093461881596,-0.001953033787840553
-2.3825,1.942686801183954,2.136922116855836,-0.001950198474456979
-2.3821875,1.945522114567521,2.139750771830071,-0.001945472952151034
-2.381875,1.948357427951091,2.143522311795722,-0.001941692534306275
-2.3815625,1.951192741334664,2.147293851761375,-0.001938857220922702
-2.38125,1.95497315917942,2.15012250673561,-0.001935076803077946
-2.3809375,1.958753577024179,2.152951161709848,-0.001933186594155566
-2.380625,1.959698681485368,2.156722701675495,-0.001930351280771999
-2.3803125,1.962533994868938,2.161437126632562,-0.001926570862927238
-2.38,1.965369308252508,2.163322896615387,-0.001923735549543668
-2.3796875,1.969149726097264,2.166151551589622,-0.001920900236160101
-2.379375,1.971039935019647,2.170865976546688,-0.001918064922776529
-2.3790625,1.972930143942027,2.172751746529513,-0.00191522960939296
-2.37875,1.976710561786786,2.177466171486576,-0.00191333940047058
-2.3784375,1.977655666247976,2.180294826460814,-0.001909558982625821
-2.378125,1.981436084092738,2.184066366426467,-0.001907668773703437
-2.3778125,1.984271397476305,2.186895021400702,-0.001903888355858681
-2.3775,1.987106710859874,2.18972367637494,-0.001901053042475112
-2.3771875,1.989942024243446,2.192552331349181,-0.001899162833552729
-2.376875,1.992777337627013,2.195380986323415,-0.001895382415707973
-2.3765625,1.995612651010583,2.198209641297654,-0.001892547102324403
-2.37625,1.999393068855339,2.2019811812633,-0.001889711788940837
-2.3759375,2.002228382238912,2.204809836237542,-0.001886876475557264
-2.375625,2.005063695622481,2.207638491211779,-0.001884041162173695
-2.3753125,2.007899009006048,2.210467146186015,-0.001881205848790128
-2.375,2.01073432238962,2.214238686151668,-0.001880260744328936
-2.3746875,2.013569635773191,2.217067341125909,-0.001876480326484174
-2.374375,2.015459844695569,2.219895996100143,-0.001873645013100607
-2.3740625,2.017350053617949,2.223667536065794,-0.001870809699717037
-2.37375,2.020185367001521,2.227439076031447,-0.001868919490794654
-2.3734375,2.023020680385088,2.230267731005682,-0.001865139072949898
-2.373125,2.026801098229847,2.234039270971333,-0.001862303759566329
-2.3728125,2.028691307152225,2.23781081093698,-0.001859468446182762
-2.3725,2.032471724996986,2.239696580919809,-0.001857578237260379
-2.3721875,2.035307038380556,2.242525235894046,-0.00185379781941562
-2.371875,2.038142351764123,2.245353890868282,-0.001850017401570864
-2.3715625,2.040977665147695,2.248182545842522,-0.001847182088187291
-2.37125,2.043812978531264,2.25101120081676,-0.001843401670342532
-2.3709375,2.047593396376024,2.25478274078241,-0.001839621252497773
-2.370625,2.051373814220783,2.257611395756648,-0.001836785939114203
-2.3703125,2.053264023143164,2.2613829357223,-0.001833950625730632
-2.37,2.055154232065542,2.263268705705124,-0.001832060416808254
-2.3696875,2.058934649910302,2.266097360679362,-0.001829225103424684
-2.369375,2.062715067755064,2.269868900645015,-0.001825444685579923
-2.3690625,2.06555038113863,2.27269755561925,-0.001823554476657545
-2.36875,2.0683856945222,2.276469095584901,-0.001820719163273976
-2.3684375,2.071221007905767,2.279297750559135,-0.001817883849890409
-2.368125,2.073111216828149,2.282126405533376,-0.001814103432045647
-2.3678125,2.075946530211719,2.284955060507614,-0.001812213223123267
-2.3675,2.078781843595285,2.289669485464672,-0.001808432805278512
-2.3671875,2.081617156978858,2.293441025430327,-0.001806542596356128
-2.366875,2.083507365901239,2.297212565395981,-0.001803707282972556
